T,current_km,best_km
233.50229965,-7945506.83924,-7945729.31525
233.268914004,-7947006.57277,-7949039.78905
233.035761627,-7950331.32769,-7952015.27269
232.802842287,-7949277.14868,-7952015.27269
232.570155749,-7949703.09677,-7952015.27269
232.337701781,-7956271.90485,-7956271.90485
232.105480152,-7961549.59246,-7963518.77065
231.873490628,-7955513.97745,-7963518.77065
231.641732977,-7961486.32682,-7963518.77065
231.410206969,-7959980.48948,-7964244.68094
231.178912371,-7962461.41771,-7964244.68094
230.947848951,-7959936.26364,-7964523.31601
230.71701648,-7963362.51117,-7964624.32674
230.486414726,-7967097.76231,-7967097.76231
230.256043459,-7971991.25309,-7973105.03861
230.025902448,-7976030.42774,-7977310.66888
229.795991462,-7977745.34996,-7978406.40444
229.566310273,-7980146.52367,-7983088.98034
229.33685865,-7975843.86401,-7983088.98034
229.107636365,-7973984.92661,-7983088.98034
228.878643187,-7975955.70636,-7983088.98034
228.649878888,-7978726.38341,-7983088.98034
228.421343239,-7985500.30617,-7985500.30617
228.193036011,-7989378.38554,-7989378.38554
227.964956976,-7990721.14744,-7991108.46573
227.737105907,-7995161.23449,-7996935.46635
227.509482575,-7997981.73861,-7999101.51188
227.282086752,-8001785.18511,-8001860.96271
227.054918212,-8007838.52894,-8008458.73897
226.827976727,-8009454.20043,-8009677.13608
226.60126207,-8006712.76732,-8009897.25525
226.374774014,-8005795.70086,-8009897.25525
226.148512333,-8002211.13075,-8009897.25525
225.922476801,-8006234.34954,-8009897.25525
225.696667191,-8011988.02891,-8012960.26004
225.471083278,-8007886.85624,-8012960.26004
225.245724837,-8007578.61805,-8012960.26004
225.020591641,-8010443.0803,-8012960.26004
224.795683466,-8018301.00924,-8018445.31207
224.571000087,-8020543.76504,-8020543.76504
224.346541279,-8024206.02736,-8026740.63737
224.122306817,-8027203.93398,-8028696.4308
223.898296478,-8027644.64713,-8028696.4308
223.674510038,-8026299.66308,-8028696.4308
223.450947272,-8027639.49306,-8028696.4308
223.227607957,-8029074.63753,-8029402.31545
223.00449187,-8034714.66056,-8034725.38263
222.781598787,-8033872.83529,-8037081.98023
222.558928487,-8039660.3116,-8042246.57634
222.336480745,-8036597.73338,-8042246.57634
222.11425534,-8036398.62179,-8042246.57634
221.892252049,-8042843.97981,-8042843.97981
221.670470651,-8053070.0786,-8053173.04287
221.448910923,-8051016.32664,-8053422.71215
221.227572645,-8052961.63413,-8054000.8946
221.006455594,-8052771.20406,-8055392.91142
220.785559549,-8055762.74561,-8056267.28745
220.564884291,-8056175.32864,-8057840.50615
220.344429597,-8055466.80441,-8059737.20601
220.124195248,-8057463.20791,-8059737.20601
219.904181023,-8061871.52961,-8062016.09629
219.684386703,-8062840.53674,-8063710.94751
219.464812067,-8069320.54516,-8069907.08505
219.245456896,-8072091.96509,-8072091.96509
219.02632097,-8073029.7039,-8074922.42821
218.807404071,-8076592.27566,-8077436.61972
218.58870598,-8078928.67944,-8080082.51907
218.370226477,-8076899.47099,-8080082.51907
218.151965345,-8074875.78807,-8080082.51907
217.933922365,-8076884.50782,-8080082.51907
217.716097319,-8092867.26303,-8093288.27802
217.498489989,-8098965.04059,-8098997.44415
217.281100157,-8097488.05285,-8100276.79656
217.063927607,-8094031.41235,-8100276.79656
216.846972121,-8100470.39597,-8100470.39597
216.630233482,-8098724.5221,-8104415.52559
216.413711474,-8101459.28581,-8104415.52559
216.197405879,-8105718.57897,-8107155.86051
215.981316482,-8104232.55742,-8107155.86051
215.765443066,-8095178.21914,-8107155.86051
215.549785416,-8098414.17434,-8107155.86051
215.334343316,-8099380.53784,-8107155.86051
215.11911655,-8108281.44494,-8110199.48908
214.904104903,-8110183.07822,-8110961.55414
214.689308161,-8111463.93957,-8111608.38093
214.474726108,-8116423.77365,-8119339.10929
214.26035853,-8116841.09917,-8119339.10929
214.046205213,-8120108.24024,-8121151.41234
213.832265941,-8121950.65599,-8123120.22685
213.618540503,-8124567.35413,-8125178.98647
213.405028683,-8126860.39348,-8127238.26911
213.191730267,-8131952.02934,-8132986.11324
212.978645044,-8131624.91211,-8133288.05516
212.7657728,-8131526.35968,-8133913.63865
212.553113321,-8136033.44976,-8136033.44976
212.340666396,-8142333.19335,-8142667.46351
212.128431812,-8145179.62183,-8145179.62183
211.916409356,-8145189.03632,-8147492.49178
211.704598816,-8143381.33655,-8147492.49178
211.492999982,-8142061.98809,-8147492.49178
211.28161264,-8141130.00094,-8147492.49178
211.070436581,-8141012.73857,-8147492.49178
210.859471591,-8141077.10822,-8147492.49178
210.648717462,-8140533.35917,-8147492.49178
210.438173981,-8142116.52673,-8147492.49178
210.227840938,-8140287.24632,-8147492.49178
210.017718124,-8140621.24872,-8147492.49178
209.807805327,-8142538.04194,-8147492.49178
209.598102338,-8145924.28706,-8147492.49178
209.388608948,-8148353.6328,-8149169.65377
209.179324946,-8152379.34339,-8152379.34339
208.970250124,-8152446.09614,-8154434.14724
208.761384272,-8150488.14117,-8154434.14724
208.552727181,-8153768.82129,-8156048.03986
208.344278644,-8155305.62348,-8156455.04566
208.13603845,-8158890.87935,-8158990.41739
207.928006393,-8164239.78538,-8166223.13875
207.720182264,-8164828.86164,-8166223.13875
207.512565856,-8166479.05539,-8168539.39818
207.30515696,-8171948.62691,-8172377.03877
207.097955369,-8176030.45316,-8176030.45316
206.890960876,-8178555.12545,-8178555.12545
206.684173275,-8179375.89833,-8182610.77605
206.477592358,-8182403.40462,-8182658.2089
206.271217918,-8183525.24741,-8185914.10168
206.06504975,-8181809.6377,-8185914.10168
205.859087647,-8192550.3091,-8192975.11163
205.653331403,-8198428.16925,-8198534.83095
205.447780813,-8206911.56973,-8208047.76815
205.24243567,-8203329.94802,-8208047.76815
205.03729577,-8208601.94415,-8209106.963
204.832360908,-8208561.04704,-8209557.93866
204.627630878,-8210111.96098,-8210290.90276
204.423105476,-8206447.45811,-8210506.8376
204.218784497,-8208708.90208,-8210506.8376
204.014667737,-8211367.99143,-8211766.38347
203.810754991,-8213943.77729,-8215371.47602
203.607046057,-8213543.79238,-8215371.47602
203.403540729,-8214208.06046,-8215371.47602
203.200238806,-8211076.42274,-8215371.47602
202.997140083,-8209276.79416,-8215371.47602
202.794244357,-8211198.81215,-8215371.47602
202.591551425,-8212510.77187,-8215371.47602
202.389061085,-8209919.87666,-8215371.47602
202.186773134,-8208547.13232,-8215371.47602
201.98468737,-8211587.08555,-8215371.47602
201.782803591,-8211328.38155,-8215371.47602
201.581121595,-8214177.53193,-8215371.47602
201.37964118,-8216405.77737,-8217771.80452
201.178362145,-8215392.93207,-8217771.80452
200.977284288,-8219755.18019,-8219755.18019
200.776407409,-8224749.92343,-8224863.76476
200.575731306,-8225603.26452,-8225611.67441
200.375255779,-8228481.62265,-8228530.1287
200.174980627,-8229848.24646,-8230215.28284
199.974905651,-8229783.15623,-8232027.93024
199.77503065,-8230952.45228,-8232027.93024
199.575355423,-8226959.8044,-8232027.93024
199.375879772,-8227047.06775,-8232027.93024
199.176603498,-8224043.75043,-8232027.93024
198.977526399,-8229136.31773,-8232027.93024
198.778648279,-8229075.42178,-8232067.15111
198.579968937,-8227635.35554,-8232067.15111
198.381488176,-8224320.32743,-8232067.15111
198.183205796,-8228600.97875,-8232067.15111
197.985121599,-8227346.7999,-8232067.15111
197.787235387,-8229662.08326,-8232067.15111
197.589546963,-8233203.08043,-8233324.71443
197.392056129,-8235740.70344,-8237016.42983
197.194762687,-8232475.21449,-8237016.42983
196.997666439,-8236252.79346,-8237016.42983
196.80076719,-8238635.89289,-8239655.19608
196.604064741,-8238260.80487,-8239792.85929
196.407558896,-8237979.9165,-8240230.66774
196.211249459,-8234270.51282,-8240230.66774
196.015136234,-8233507.5901,-8240230.66774
195.819219024,-8233760.87523,-8240230.66774
195.623497633,-8236536.78752,-8240230.66774
195.427971865,-8245604.39304,-8245604.39304
195.232641526,-8250121.9133,-8250184.48738
195.03750642,-8252154.12373,-8252154.12373
194.842566351,-8251829.38207,-8253329.76264
194.647821125,-8252679.39207,-8253329.76264
194.453270546,-8251969.31922,-8253996.99861
194.258914422,-8253340.80023,-8254087.41475
194.064752556,-8252819.08682,-8254558.81206
193.870784755,-8251110.65609,-8255604.18706
193.677010825,-8254129.2225,-8255604.18706
193.483430572,-8252384.59335,-8255604.18706
193.290043802,-8251845.4919,-8255604.18706
193.096850323,-8255965.23208,-8257550.8186
192.903849941,-8257886.60657,-8258007.07485
192.711042463,-8257841.55933,-8258454.13939
192.518427695,-8259359.37425,-8259359.37425
192.326005447,-8260465.65599,-8262760.60492
192.133775524,-8261707.59258,-8262760.60492
191.941737736,-8265052.07358,-8265712.50533
191.749891889,-8264592.50584,-8265803.60066
191.558237792,-8268505.83992,-8269250.83633
191.366775254,-8264071.34345,-8269550.24047
191.175504082,-8265190.54021,-8269550.24047
190.984424086,-8268378.76995,-8270278.69572
190.793535075,-8268567.30665,-8270278.69572
190.602836857,-8269442.24521,-8270278.69572
190.412329242,-8270052.40741,-8270322.87593
190.22201204,-8272248.38828,-8272358.42823
190.03188506,-8271856.94969,-8272358.42823
189.841948112,-8274954.00628,-8274954.00628
189.652201005,-8276468.95683,-8277770.91755
189.462643551,-8279014.47389,-8279342.84437
189.27327556,-8279409.58813,-8279409.58813
189.084096843,-8279278.79476,-8280058.02961
188.895107209,-8279935.31358,-8281352.23647
188.706306471,-8281273.29939,-8283552.87269
188.517694439,-8277976.59704,-8283552.87269
188.329270925,-8279951.03898,-8283552.87269
188.14103574,-8281078.95907,-8283552.87269
187.952988697,-8284958.13014,-8284958.13014
187.765129606,-8284683.46563,-8286999.66998
187.577458281,-8287819.26229,-8287819.26229
187.389974533,-8287557.51945,-8288432.44642
187.202678176,-8286782.48679,-8288432.44642
187.015569021,-8288260.42391,-8289010.49539
186.828646882,-8291030.52513,-8293191.21629
186.641911572,-8295425.85297,-8295447.20031
186.455362903,-8298930.04711,-8299084.26553
186.269000691,-8297794.83456,-8299813.23979
186.082824747,-8294712.842,-8299813.23979
185.896834886,-8293615.52365,-8299813.23979
185.711030922,-8294851.76857,-8299813.23979
185.525412669,-8294899.21051,-8299813.23979
185.339979942,-8295186.52564,-8299813.23979
185.154732555,-8296465.42984,-8299813.23979
184.969670323,-8295939.31309,-8299813.23979
184.78479306,-8294998.75453,-8299813.23979
184.600100583,-8296788.69829,-8299813.23979
184.415592705,-8297963.55867,-8299813.23979
184.231269244,-8296813.36384,-8299813.23979
184.047130013,-8297592.39555,-8299860.88282
183.86317483,-8299798.07606,-8302873.60776
183.679403511,-8298716.70022,-8302873.60776
183.49581587,-8302486.85327,-8302901.39993
183.312411726,-8303277.77532,-8303335.2802
183.129190894,-8303355.18884,-8304106.17221
182.946153192,-8303625.35913,-8305947.2188
182.763298435,-8303889.21445,-8305947.2188
182.580626442,-8302570.27637,-8305947.2188
182.39813703,-8301303.94447,-8305947.2188
182.215830016,-8298924.65831,-8305947.2188
182.033705218,-8298849.19022,-8305947.2188
181.851762454,-8303218.02735,-8305947.2188
181.670001542,-8304475.51398,-8306133.08
181.4884223,-8306819.37532,-8307447.99991
181.307024546,-8310621.34412,-8310680.55641
181.1258081,-8312116.15574,-8313083.21444
180.944772779,-8312101.40788,-8313672.46238
180.763918403,-8312626.14816,-8314859.7169
180.583244792,-8313464.27606,-8314859.7169
180.402751763,-8317886.68712,-8317886.68712
180.222439138,-8318550.20854,-8319766.88818
180.042306735,-8319845.32185,-8321443.99402
179.862354374,-8322915.15983,-8324311.32771
179.682581876,-8326360.48122,-8326360.48122
179.502989061,-8330561.54672,-8331146.18562
179.323575749,-8332134.18178,-8332521.26655
179.14434176,-8332322.38486,-8332521.26655
178.965286916,-8334190.88062,-8334234.46509
178.786411037,-8336096.26326,-8336564.17023
178.607713945,-8337860.92578,-8338403.37337
178.42919546,-8331984.31544,-8338403.37337
178.250855405,-8330510.65793,-8338403.37337
178.072693601,-8334037.51213,-8338403.37337
177.89470987,-8337136.70519,-8338403.37337
177.716904033,-8336373.96318,-8338403.37337
177.539275914,-8339332.07699,-8339344.38684
177.361825333,-8339048.62645,-8339572.59828
177.184552115,-8341089.21281,-8341089.21281
177.007456081,-8338413.89907,-8341089.21281
176.830537055,-8340917.83068,-8341089.21281
176.65379486,-8340317.42666,-8341303.30642
176.477229319,-8338607.41438,-8341303.30642
176.300840254,-8337820.80058,-8341303.30642
176.124627491,-8338922.36456,-8341303.30642
175.948590853,-8336302.7102,-8341303.30642
175.772730163,-8335897.70344,-8341303.30642
175.597045246,-8335482.50789,-8341303.30642
175.421535926,-8334859.57023,-8341303.30642
175.246202028,-8338400.89555,-8341303.30642
175.071043376,-8337442.62983,-8341303.30642
174.896059795,-8337292.48216,-8341303.30642
174.721251111,-8338618.76099,-8341303.30642
174.546617147,-8338509.01423,-8341303.30642
174.372157731,-8340365.55013,-8341303.30642
174.197872687,-8344776.25204,-8344988.63147
174.02376184,-8344045.40748,-8344988.63147
173.849825018,-8343144.04884,-8345724.60902
173.676062046,-8344107.7627,-8345724.60902
173.502472749,-8347557.29231,-8348395.49969
173.329056955,-8354587.59082,-8356495.10814
173.155814491,-8357018.61694,-8357198.92492
172.982745182,-8356264.07562,-8358054.5865
172.809848856,-8354768.7628,-8358054.5865
172.637125341,-8353662.85909,-8358054.5865
172.464574462,-8354956.87315,-8358054.5865
172.292196048,-8359290.20963,-8359638.6462
172.119989926,-8362511.31201,-8363533.07768
171.947955925,-8364915.73284,-8365896.82164
171.776093871,-8370032.23565,-8370371.70062
171.604403594,-8369725.43819,-8370562.68942
171.432884921,-8373525.96757,-8376100.70775
171.261537681,-8370644.50487,-8376100.70775
171.090361703,-8372449.9079,-8376100.70775
170.919356815,-8371797.72787,-8376100.70775
170.748522847,-8379006.57949,-8379006.57949
170.577859627,-8379585.40435,-8380835.97447
170.407366986,-8384808.13886,-8386134.46942
170.237044751,-8395106.12963,-8395118.2761
170.066892754,-8398109.72309,-8398367.06643
169.896910824,-8396378.79407,-8398869.22222
169.727098791,-8395501.99953,-8398869.22222
169.557456485,-8394261.51072,-8398869.22222
169.387983737,-8396244.57747,-8398869.22222
169.218680376,-8396309.32511,-8398869.22222
169.049546235,-8397859.83043,-8398869.22222
168.880581143,-8401949.14203,-8402661.4575
168.711784932,-8403376.13291,-8404045.58319
168.543157433,-8404653.97048,-8404653.97048
168.374698477,-8406972.54227,-8407386.04107
168.206407896,-8407779.13643,-8408432.78472
168.038285521,-8411612.70755,-8412044.24903
167.870331184,-8411769.5368,-8413747.08759
167.702544719,-8411146.94512,-8413747.08759
167.534925955,-8416185.80898,-8416306.35899
167.367474727,-8416109.99,-8416964.56346
167.200190866,-8416387.53267,-8417495.36449
167.033074206,-8416747.36189,-8418810.32197
166.866124579,-8416853.37999,-8418810.32197
166.699341818,-8419338.87132,-8419766.95673
166.532725756,-8420909.40121,-8421037.1499
166.366276228,-8423416.65795,-8424171.73139
166.199993065,-8428062.75855,-8428062.75855
166.033876103,-8427462.34471,-8430307.58815
165.867925175,-8427772.80846,-8430307.58815
165.702140114,-8429678.48325,-8430307.58815
165.536520756,-8430525.82427,-8431323.85708
165.371066935,-8431011.95736,-8431467.67657
165.205778485,-8431234.33383,-8431658.36873
165.04065524,-8427455.01226,-8431658.36873
164.875697037,-8433671.2209,-8434046.28577
164.710903709,-8433067.0961,-8434651.71291
164.546275092,-8434206.54929,-8434651.71291
