T,current_km,best_km
1578.43429398,1745294.90634,732177.736605
1568.99202917,1701094.3158,732177.736605
1559.60624842,1788085.78268,732177.736605
1550.27661382,1773323.37566,732177.736605
1541.00278953,1743870.16686,732177.736605
1531.78444166,1748320.31096,732177.736605
1522.62123836,1724090.34655,732177.736605
1513.51284976,1730564.22348,732177.736605
1504.45894795,1677974.93264,732177.736605
1495.45920698,1677610.85504,732177.736605
1486.51330287,1776120.27363,732177.736605
1477.62091356,1770134.89007,732177.736605
1468.78171893,1715211.93843,732177.736605
1459.99540075,1687120.62159,732177.736605
1451.26164272,1647872.84861,732177.736605
1442.58013042,1716564.9459,732177.736605
1433.95055132,1690454.96762,732177.736605
1425.37259475,1732815.34695,732177.736605
1416.8459519,1759261.90824,732177.736605
1408.37031581,1752943.90234,732177.736605
1399.94538135,1755906.11391,732177.736605
1391.57084524,1723661.56091,732177.736605
1383.24640597,1732697.22629,732177.736605
1374.97176387,1678156.04791,732177.736605
1366.74662105,1638573.97975,732177.736605
1358.57068141,1692478.56519,732177.736605
1350.44365061,1677712.47175,732177.736605
1342.36523606,1676524.99087,732177.736605
1334.33514696,1639772.59025,732177.736605
1326.35309421,1640463.01332,732177.736605
1318.41879046,1596417.20541,732177.736605
1310.53195007,1675475.26324,732177.736605
1302.69228911,1662072.47212,732177.736605
1294.89952535,1597604.78338,732177.736605
1287.15337826,1605125.33988,732177.736605
1279.45356897,1604418.65472,732177.736605
1271.79982028,1614622.97289,732177.736605
1264.19185666,1567411.97953,732177.736605
1256.62940423,1642613.10878,732177.736605
1249.11219072,1601952.93112,732177.736605
1241.63994552,1619278.59203,732177.736605
1234.21239962,1627449.10729,732177.736605
1226.82928564,1583286.96372,732177.736605
1219.49033778,1573229.87477,732177.736605
1212.19529183,1565188.48715,732177.736605
1204.94388518,1566493.32827,732177.736605
1197.73585677,1601945.48959,732177.736605
1190.5709471,1569693.33836,732177.736605
1183.44889825,1564326.91598,732177.736605
1176.36945381,1536596.53517,732177.736605
1169.33235893,1526758.50415,732177.736605
1162.33736026,1522016.9075,732177.736605
1155.38420599,1543580.96236,732177.736605
1148.47264581,1558737.19827,732177.736605
1141.60243088,1562652.78822,732177.736605
1134.77331389,1518238.27995,732177.736605
1127.98504899,1501614.13682,732177.736605
1121.23739178,1490039.79727,732177.736605
1114.53009937,1539644.5179,732177.736605
1107.86293028,1499973.61231,732177.736605
1101.2356445,1507232.03402,732177.736605
1094.64800344,1443853.8741,732177.736605
1088.09976994,1458526.9887,732177.736605
1081.59070827,1432185.54934,732177.736605
1075.1205841,1455069.75105,732177.736605
1068.6891645,1423193.25527,732177.736605
1062.29621794,1426374.46604,732177.736605
1055.94151428,1438318.66284,732177.736605
1049.62482473,1422569.6073,732177.736605
1043.34592191,1454130.83973,732177.736605
1037.10457977,1448313.04368,732177.736605
1030.90057362,1445099.31132,732177.736605
1024.73368011,1434366.21952,732177.736605
1018.60367723,1401614.63976,732177.736605
1012.5103443,1404331.33344,732177.736605
1006.45346197,1400965.19777,732177.736605
1000.43281218,1352189.88203,732177.736605
994.448178185,1343625.12351,732177.736605
988.49934454,1391977.3853,732177.736605
982.586097085,1305227.08169,732177.736605
976.708222942,1349178.17748,732177.736605
970.865510506,1349527.08652,732177.736605
965.057749438,1345877.65751,732177.736605
959.284730657,1359253.89672,732177.736605
953.546246334,1378572.75403,732177.736605
947.842089882,1368786.57907,732177.736605
942.172055949,1379026.76235,732177.736605
936.535940414,1400643.53346,732177.736605
930.933540376,1342205.95307,732177.736605
925.364654145,1333365.82993,732177.736605
919.829081243,1337170.6297,732177.736605
914.326622386,1329976.91981,732177.736605
908.857079484,1302962.78177,732177.736605
903.420255634,1282770.05949,732177.736605
898.015955109,1270743.97119,732177.736605
892.643983351,1288518.67531,732177.736605
887.30414697,1286991.05087,732177.736605
881.99625373,1343211.65396,732177.736605
876.720112545,1311028.94104,732177.736605
871.475533474,1322441.77546,732177.736605
866.26232771,1263004.66954,732177.736605
861.080307578,1261527.94364,732177.736605
855.929286522,1216650.75082,732177.736605
850.809079105,1237575.88613,732177.736605
845.719500999,1265358.47215,732177.736605
840.660368978,1254215.22509,732177.736605
835.631500912,1270761.8751,732177.736605
830.63271576,1257310.75178,732177.736605
825.663833566,1226649.9098,732177.736605
820.724675447,1254035.92498,732177.736605
815.815063595,1254655.69445,732177.736605
810.934821261,1249637.06047,732177.736605
806.083772755,1206680.5813,732177.736605
801.26174344,1206679.27215,732177.736605
796.46855972,1175320.22902,732177.736605
791.704049041,1200806.34001,732177.736605
786.968039878,1181440.70176,732177.736605
782.260361735,1201571.52737,732177.736605
777.580845133,1188690.78019,732177.736605
772.92932161,1183486.68979,732177.736605
768.30562371,1203368.04199,732177.736605
763.709584978,1153270.3336,732177.736605
759.141039956,1183087.65861,732177.736605
754.599824176,1155931.42925,732177.736605
750.085774152,1159629.11509,732177.736605
745.598727378,1186409.49392,732177.736605
741.138522319,1167386.90005,732177.736605
736.704998407,1170193.02098,732177.736605
732.297996034,1161152.7266,732177.736605
727.917356548,1170120.59495,732177.736605
723.562922243,1128159.31325,732177.736605
719.23453636,1135861.36617,732177.736605
714.932043075,1125235.8977,732177.736605
710.655287499,1152777.39572,732177.736605
706.404115666,1163089.00617,732177.736605
702.178374534,1146757.55099,732177.736605
697.977911975,1154085.35599,732177.736605
693.802576772,1137475.90187,732177.736605
689.652218612,1132089.18793,732177.736605
685.52668808,1098547.81965,732177.736605
681.425836657,1103822.52574,732177.736605
677.349516711,1100076.05514,732177.736605
673.297581495,1101293.93526,732177.736605
669.269885136,1081517.38367,732177.736605
665.266282638,1089325.64233,732177.736605
661.28662987,1098262.18725,732177.736605
657.330783564,1107488.19746,732177.736605
653.398601308,1129956.30913,732177.736605
649.489941542,1086943.55025,732177.736605
645.604663555,1108036.47835,732177.736605
641.742627475,1075255.74844,732177.736605
637.903694268,1035119.0736,732177.736605
634.087725732,1032003.22548,732177.736605
630.294584491,1056967.48432,732177.736605
626.524133991,1031978.42713,732177.736605
622.776238496,1046770.5022,732177.736605
619.050763079,1052405.42292,732177.736605
615.347573624,1032026.06068,732177.736605
611.666536814,1021244.57628,732177.736605
608.007520132,1020255.89265,732177.736605
604.370391852,1021951.82687,732177.736605
600.755021036,1011572.88569,732177.736605
597.161277531,1011790.32992,732177.736605
593.589031961,975073.427297,732177.736605
590.038155724,976450.985326,732177.736605
586.508520989,983818.8099,732177.736605
583.000000687,980359.372879,732177.736605
579.51246851,1009577.64558,732177.736605
576.045798908,982392.909561,732177.736605
572.599867079,967380.975378,732177.736605
569.174548969,953091.391172,732177.736605
565.769721265,958061.724146,732177.736605
562.385261394,973124.197395,732177.736605
559.021047514,972203.45994,732177.736605
555.676958512,967200.835275,732177.736605
552.352874001,956632.286452,732177.736605
549.048674312,944666.379415,732177.736605
545.764240494,951017.15691,732177.736605
542.499454307,958157.041489,732177.736605
539.254198217,954223.225652,732177.736605
536.028355395,936368.27252,732177.736605
532.82180971,921619.1134,732177.736605
529.634445725,918042.39523,732177.736605
526.466148694,919756.859666,732177.736605
523.316804558,890884.013439,732177.736605
520.18629994,895014.439755,732177.736605
517.074522142,920863.043751,732177.736605
513.981359138,900692.389598,732177.736605
510.906699574,878744.658763,732177.736605
507.850432761,873719.207714,732177.736605
504.812448674,851702.52105,732177.736605
501.792637944,851978.58243,732177.736605
498.790891857,863890.101569,732177.736605
495.80710235,867409.431343,732177.736605
492.841162006,869673.947306,732177.736605
489.89296405,876345.637148,732177.736605
486.962402347,879064.450131,732177.736605
484.049371395,891840.764028,732177.736605
481.153766325,892575.816895,732177.736605
478.275482895,893789.206656,732177.736605
475.414417486,884268.634589,732177.736605
472.570467098,884048.88432,732177.736605
469.743529349,865675.222015,732177.736605
466.933502469,865385.836308,732177.736605
464.140285295,854461.72071,732177.736605
461.363777272,870954.796137,732177.736605
458.603878445,865724.032965,732177.736605
455.860489456,868694.59245,732177.736605
453.133511544,839804.720371,732177.736605
450.422846536,829836.991572,732177.736605
447.728396847,837495.719462,732177.736605
445.050065478,842470.626226,732177.736605
442.387756007,816194.048265,732177.736605
439.741372591,824193.334799,732177.736605
437.110819959,828011.474034,732177.736605
434.496003411,822570.103021,732177.736605
431.896828813,809879.340391,732177.736605
429.313202594,805197.486357,732177.736605
426.745031744,789359.790648,732177.736605
424.192223806,790666.283225,732177.736605
421.65468688,785805.344662,732177.736605
419.132329615,783403.203688,732177.736605
416.625061203,782688.089624,732177.736605
414.132791384,787107.280021,732177.736605
411.655430434,791996.43341,732177.736605
409.192889169,797099.710021,732177.736605
406.745078937,791522.752912,732177.736605
404.311911615,786112.931235,732177.736605
401.893299609,774864.563907,732177.736605
399.489155849,764632.566204,732177.736605
397.099393785,753195.641287,732177.736605
394.723927384,741671.822664,732177.736605
392.362671131,755296.649701,732177.736605
390.015540018,751491.914133,732177.736605
387.682449549,739291.099029,732177.736605
385.363315732,746348.904718,732177.736605
383.058055077,754669.782773,732177.736605
380.766584596,763412.67012,732177.736605
378.488821793,756390.324469,732177.736605
376.22468467,752005.285225,732177.736605
373.974091717,740978.967964,732177.736605
371.736961912,736143.094658,732177.736605
369.513214717,720731.636968,719407.436899
367.302770079,716934.180452,709807.885743
365.105548419,715917.255347,705765.918121
362.921470638,712945.818379,705765.918121
360.750458108,703232.924324,700185.441063
358.592432673,692232.557458,690869.606644
356.447316643,702986.957684,690869.606644
354.315032793,700999.685889,690869.606644
352.195504361,712956.904551,690869.606644
350.088655043,711113.283249,690869.606644
347.994408992,720783.66941,690869.606644
345.912690815,711753.490229,690869.606644
343.84342557,696744.204122,690869.606644
341.786538762,693223.203883,689573.687567
339.741956344,687370.411594,683398.251346
337.709604709,681324.011152,676570.54449
335.689410693,677863.768226,676570.54449
333.681301569,685732.812468,676570.54449
331.685205043,681780.719441,676570.54449
329.701049257,678105.271472,670688.929941
327.728762779,671286.399567,667876.012706
325.768274607,659621.447249,659098.6266
323.819514164,656605.469995,652131.139789
321.882411294,653613.736112,652131.139789
319.956896259,647557.831317,645831.689599
318.042899742,642387.315756,638151.491622
316.140352838,633271.735323,631541.008936
314.249187055,628986.435942,624474.228952
312.369334311,628753.732294,624474.228952
310.50072693,625556.860916,622674.935864
308.643297643,622550.572468,622470.424791
306.796979581,611745.639083,611067.248714
304.961706276,611477.386514,607652.026666
303.137411659,612130.319226,607652.026666
301.324030054,611639.454992,607652.026666
299.521496179,601388.814456,599776.018982
297.729745142,604044.795093,598474.909534
295.948712441,593876.344696,593876.344696
294.178333958,596222.560193,593542.768049
292.418545958,598173.885562,593542.768049
290.669285088,593413.261856,592953.042378
288.930488376,597734.762326,592061.14846
287.202093224,593274.773596,591932.853769
285.484037409,598366.141252,590963.248751
283.776259081,597137.235469,590963.248751
282.07869676,595169.443371,585127.512804
280.391289333,583933.91078,583766.841878
278.713976053,579790.695775,579335.44815
277.046696536,574036.77386,573914.662193
275.38939076,568634.783957,567937.106515
273.741999062,569325.646114,565382.272275
272.104462135,567650.928613,565382.272275
270.476721027,569801.371808,565382.272275
268.858717139,565895.311708,563891.237603
267.250392224,559960.388243,559929.834067
265.65168838,559301.21478,557667.172944
264.062548054,560207.039289,555509.315163
262.482914037,554378.280764,550968.130943
260.912729462,548297.250069,547721.395379
259.351937802,554295.791596,547721.395379
257.800482867,545592.0798,544871.435598
256.258308805,539472.434386,538847.764753
254.725360098,538000.336821,536027.336777
253.201581559,532653.271072,530540.136859
251.686918331,530995.861848,530540.136859
250.181315887,530382.221017,525033.132101
248.684720024,530364.939304,525033.132101
247.197076865,537573.586739,525033.132101
245.718332854,529525.749074,525033.132101
244.248434756,530454.842997,525033.132101
242.787329654,529789.132816,525033.132101
241.334964949,532783.992951,525033.132101
239.891288355,529175.398074,525033.132101
238.456247898,523260.746064,520053.07432
237.029791919,516816.004096,515205.256763
235.611869063,517112.938755,515205.256763
234.202428285,515295.124565,512898.458893
232.801418845,505552.787477,504071.240599
231.408790306,504436.050409,503945.547577
230.024492534,495477.789879,494970.802031
228.648475694,494254.789445,492938.979445
227.280690247,495820.132709,491984.312321
225.921086955,492906.580176,491984.312321
224.569616871,497878.724259,491984.312321
223.226231341,501198.597815,491984.312321
221.890882004,495830.942309,491984.312321
220.563520787,494803.477204,491984.312321
219.244099904,497409.017161,491984.312321
217.932571856,490854.106415,490854.106415
216.628889428,484830.22551,483659.061908
215.333005686,488864.740645,483550.067692
214.04487398,488334.016142,483550.067692
212.764447935,488121.002745,483550.067692
211.491681456,485740.580604,483550.067692
210.226528723,487183.075496,483550.067692
208.96894419,480762.827802,480642.793007
207.718882585,473068.100996,472634.974915
206.476298905,474266.517199,471577.495751
205.241148415,471315.172548,469924.956087
204.013386652,465569.72901,465023.169218
202.792969414,462890.366291,462682.856324
201.579852767,463249.77781,462040.247548
200.373993039,461424.995858,460116.41833
199.175346817,459294.658812,458714.66435
197.983870951,456760.544769,454522.07258
196.799522547,453827.845246,452980.466785
195.622258969,454873.852352,452980.466785
194.452037833,450052.772669,448808.953895
193.288817014,446300.422717,445886.369963
192.132554633,444887.968115,444029.19432
190.983209066,441974.081945,441203.110622
189.840738936,443916.861812,441203.110622
188.705103113,442563.871329,441203.110622
187.576260715,442175.784092,441203.110622
186.454171103,442844.031956,441203.110622
185.338793881,442687.038126,441203.110622
184.230088896,445819.360105,441203.110622
183.128016233,446999.621012,441203.110622
182.032536219,445412.217781,441203.110622
180.943609416,444152.349099,441203.110622
179.861196621,436219.040467,435081.646876
178.785258869,440095.868476,434877.617633
177.715757424,434074.644419,433566.574261
176.652653785,430339.470267,429910.427371
175.59590968,428222.249236,424781.380883
174.545487065,425617.550083,424781.380883
173.501348126,417834.224773,417834.224773
172.463455272,417452.729941,414411.007538
171.431771141,413420.106382,413382.999912
170.40625859,411306.345069,409483.357707
169.386880701,407108.737986,406589.082409
168.373600777,409042.589565,404799.4322
167.366382338,403555.325834,403555.325834
166.365189125,402116.327163,401694.978193
165.369985096,401342.760284,400118.506855
164.380734421,398777.739146,398562.356131
163.397401488,400253.671723,398410.765866
162.419950897,400048.812247,397207.514681
161.44834746,395534.941307,395534.941307
160.482556197,391242.902378,390059.300894
159.522542342,393104.856298,390059.300894
158.568271332,390033.654144,388511.957326
157.619708815,385850.805357,385778.818236
156.676820641,385268.038896,384305.528394
155.739572866,385974.950303,383696.878053
154.80793175,384585.961738,383505.089236
153.881863752,381078.051851,380771.580042
152.961335535,381463.383119,380549.958079
152.046313959,380824.885303,380330.333527
151.136766083,378933.666457,377685.273209
150.232659164,379042.731484,377685.273209
149.333960652,377989.814999,377685.273209
148.440638196,374416.892017,373999.844705
147.552659634,374907.815189,373054.658807
146.669993,370265.690087,369949.455083
145.792606518,367945.747974,366526.265187
144.920468601,364170.316162,363611.437115
144.053547852,362228.883173,362103.671064
143.191813062,361229.080925,360087.865289
142.335233208,361083.855968,360087.865289
141.483777453,356881.011268,356248.875092
140.637415145,357324.359468,356248.875092
139.796115814,355475.358715,354650.339003
138.959849173,352200.940739,352144.564509
138.128585117,351834.824854,350089.930939
137.30229372,353127.916236,350089.930939
136.480945235,351853.675924,350089.930939
135.664510094,344820.312199,344750.766884
134.852958904,345849.890888,344534.164537
134.04626245,343470.259294,343451.184109
133.244391691,342988.097224,341781.2825
132.447317758,340498.712157,340268.044281
131.655011957,339995.610421,339960.404759
130.867445766,340622.833325,339424.59232
130.08459083,338421.683573,338142.913995
129.306418968,336883.50234,336883.50234
128.532902165,332843.768019,332843.768019
127.764012574,331391.011263,330302.243402
126.999722515,331044.870577,330302.243402
126.240004474,328093.938253,327987.307868
125.4848311,327036.983899,326270.499277
124.734175207,325343.965287,324895.256859
123.988009771,323889.821765,323809.713844
123.246307931,321976.089477,321682.189162
122.509042984,320374.486677,320157.37345
121.776188389,320599.578616,320157.37345
121.047717763,318581.823866,318581.823866
120.323604881,317444.7957,317244.390209
119.603823675,314759.038539,314384.602209
118.888348233,312554.704206,312408.153001
118.177152797,309880.123503,309826.215493
117.470211763,310918.414115,309826.215493
116.767499683,312041.020296,309826.215493
116.068991258,310740.418235,309826.215493
115.374661342,309641.249761,308649.804072
114.684484938,307570.362072,307555.856785
113.998437201,308071.949798,307128.052382
113.316493432,307875.594314,306682.582646
112.638629081,306701.964483,305228.288287
111.964819745,306271.358461,305228.288287
111.295041167,303533.989246,303343.069961
110.629269235,303242.607691,302830.36334
109.96747998,299328.257004,298899.618543
109.309649578,298975.855239,298114.132422
108.655754347,297636.670808,297420.282578
108.005770747,294369.544082,294026.704692
107.359675378,293499.832627,293344.498515
106.71744498,292361.662118,292326.411804
106.079056433,291479.483641,291352.163888
105.444486755,290601.52877,290601.52877
104.813713102,288886.9405,288762.659509
104.186712765,288599.849877,288599.849877
103.563463172,288079.907214,288079.907214
102.943941886,287600.124414,286940.987433
102.328126604,286177.606783,285954.208264
101.715995157,285068.39672,284978.753912
101.107525508,283927.712658,283313.634386
100.502695751,285416.181482,283313.634386
99.9014841137,281534.911469,281534.911469
99.3038689509,279905.655981,279460.102425
98.7098287489,280203.28881,279226.437794
98.119342122,279457.490311,279226.437794
97.5323878127,277012.663016,277012.663016
96.9489446903,275934.475249,275486.177677
96.3689917509,273162.252299,272648.314775
95.7925081161,272890.058839,272648.314775
95.2194730322,272211.267612,272211.267612
94.6498658699,271077.158685,271077.158685
94.0836661232,269364.070522,269364.070522
93.5208534089,269185.137291,268515.257744
92.9614074654,267879.04338,267879.04338
92.4053081527,267860.612642,267680.405046
91.8525354511,266958.046371,266883.04182
91.3030694605,266658.182836,265725.360948
90.7568904002,265050.436388,265050.436388
90.2139786076,262984.964407,262650.207052
89.6743145376,262820.33389,262650.207052
89.1378787624,260898.767033,260675.551834
88.60465197,260761.885879,260523.143409
88.0746149643,259119.135625,259035.527958
87.5477486637,258293.237685,257725.856174
87.024034101,257502.685761,257364.789326
86.5034524223,257124.851898,257124.851898
85.9859848866,256625.004957,256213.536739
85.4716128649,256089.754796,256010.329194
84.9603178397,256084.787898,255742.522379
84.4520814044,255590.698792,255348.462877
83.9468852622,254573.2969,254573.2969
83.444711226,252585.576351,252061.125134
82.9455412174,251751.646957,251734.17524
82.4493572662,251264.866129,250929.084366
81.9561415097,250052.820192,250049.70761
81.465876192,249554.574742,249047.565539
80.9785436635,249363.197309,249047.565539
80.49412638,247665.439763,247661.126601
80.0126069024,246838.410175,246738.223747
79.533967896,245685.407199,245324.732573
79.0581921296,244398.580217,244210.978788
78.5852624751,242644.127478,242574.785115
78.1151619072,242720.578882,241667.500755
77.6478735019,242048.902825,241667.500755
77.1833804368,240218.682995,239998.606037
76.7216659901,240315.994819,239998.606037
76.2627135399,238829.602379,238733.745185
75.8065065639,238311.073839,238079.75715
75.3530286385,238305.959745,237775.423791
74.9022634385,237846.23697,237312.451899
74.4541947361,236456.135536,236453.105447
74.0088064007,235691.705306,235141.191784
73.5660823984,234724.714828,234428.906108
73.126006791,234530.938773,234104.864407
72.6885637356,232158.958843,232105.486554
72.2537374841,232481.145983,232105.486554
71.8215123829,232068.626332,232034.439966
71.3918728716,230529.12692,230509.597765
70.9648034831,230609.295877,230088.831794
70.5402888429,230891.250886,230088.831794
70.1183136684,229689.918783,229689.918783
69.6988627682,227943.842054,227943.842054
69.2819210422,227483.304273,227483.304273
68.8674734803,227876.352931,227142.920221
68.4555051624,227762.866665,227142.920221
68.0460012574,227470.059354,226684.806748
67.6389470231,227247.799888,226684.806748
67.2343278055,226452.243024,226452.243024
66.8321290383,226119.899054,226066.366874
66.4323362422,224788.621719,224585.308014
66.0349350245,224288.83053,224288.83053
65.6399110787,222952.366126,222851.650585
65.2472501839,221865.766246,221865.766246
64.8569382042,221000.221346,220923.726844
64.4689610883,220906.015666,220845.069667
64.0833048689,220352.871275,219992.695788
63.6999556624,219381.85163,219381.85163
63.318899668,218412.54404,218361.955736
62.9401231676,218279.028883,218240.223172
62.5636125253,217244.074252,216810.480105
62.1893541866,217083.978585,216715.579715
61.817334678,216129.346806,216048.447213
61.4475406068,215513.709973,215419.817507
61.0799586604,215450.878652,215193.762904
60.7145756057,215181.515741,214675.28076
60.3513782888,214357.798123,214353.14405
59.9903536346,213603.697013,213603.697013
59.631488646,212747.38801,212642.041901
59.274770404,211640.412778,211459.41907
58.9201860664,211580.000004,211381.690023
58.5677228683,210421.505679,210421.505679
58.2173681209,209717.390949,209717.390949
57.8691092113,209581.421553,209331.888485
57.5229336021,208940.919077,208940.919077
57.178828831,208797.930222,208644.900339
56.83678251,207999.901387,207939.74476
56.4967823255,207692.876934,207692.876934
56.1588160374,207489.643165,206959.660809
55.8228714788,207247.505847,206959.660809
55.4889365556,206993.022394,206797.433296
55.1569992461,206229.128779,206229.128779
54.8270476005,204309.954472,204309.954472
54.4990697404,202817.297601,202743.594842
54.1730538587,201601.145666,201579.073465
53.8489882185,200927.122557,200894.895724
53.5268611536,199532.528254,199532.528254
53.2066610672,199304.485041,199066.689515
52.8883764322,198497.726634,198341.080466
52.5719957901,199102.145057,198341.080466
52.2575077512,198364.932301,198145.879283
51.9449009939,198019.817838,198019.817838
51.6341642642,197861.423644,197799.348321
51.3252863756,197662.855108,197530.305346
51.0182562084,196931.11171,196931.11171
50.7130627094,195463.996184,195443.047748
50.4096948917,195603.770174,195358.945029
50.1081418338,195091.289138,195091.289138
49.8083926799,194804.277544,194572.387581
49.5104366389,194446.290155,194316.137981
49.2142629843,193964.481321,193884.427497
48.9198610538,193850.596039,193627.21456
48.6272202489,193593.744309,193337.288173
48.3363300343,192552.243132,192552.243132
48.0471799382,191663.709072,191508.379184
47.7597595508,190866.989418,190833.631337
47.4740585251,189954.525934,189954.525934
47.1900665758,189327.142268,189149.673504
46.9077734791,189225.074515,188867.67891
46.6271690724,188637.025637,188522.531808
46.3482432538,188490.309555,188213.388821
46.070985982,188564.43518,188213.388821
45.7953872756,188487.585409,188213.388821
45.5214372131,188194.279739,187824.168799
45.2491259321,187981.695875,187824.168799
44.9784436294,187850.831424,187824.168799
44.7093805605,187426.904705,187426.904705
44.4419270388,186916.370491,186857.293985
44.1760734362,186251.009283,186188.854315
43.9118101817,185802.265662,185730.246257
43.6491277619,184955.326988,184866.503136
43.3880167202,184421.068755,184346.504768
43.1284676564,184426.494019,184201.150369
42.8704712267,184664.205373,184201.150369
42.6140181433,184126.446389,184094.750996
42.3590991737,183696.94111,183656.512605
42.1057051409,182313.499557,182313.499557
41.8538269225,182292.856145,182199.270861
41.6034554509,182089.065407,182065.184144
41.3545817128,181793.648007,181704.238167
41.1071967484,180874.439851,180874.439851
40.8612916521,180748.330844,180653.149415
40.6168575711,180700.640482,180473.883212
40.3738857057,180822.510051,180473.883212
40.132367309,180431.47201,180385.573343
39.8922936861,180388.640579,180173.034996
39.6536561944,180246.129906,180106.229655
39.4164462429,179983.220174,179983.220174
39.180655292,179748.937606,179748.937606
38.9462748531,179611.533079,179419.068742
38.7132964886,178874.651637,178761.018233
38.4817118111,179022.922148,178760.313405
38.2515124835,178815.425218,178748.656208
38.0226902186,178699.811949,178675.822281
37.7952367788,178435.75264,178435.75264
37.5691439757,177215.262695,177205.859774
37.3444036698,176821.521084,176786.40897
37.1210077706,176365.931392,176274.71798
36.8989482357,176515.624043,176210.577266
36.6782170709,176173.399419,176091.324765
36.4588063298,174925.275137,174925.275137
36.2407081136,174816.56286,174733.00398
36.0239145707,174549.352278,174526.137222
35.8084178966,174331.252335,174331.252335
35.5942103332,173836.933443,173815.471854
35.3812841691,173132.036596,173113.692204
35.1696317389,173124.358114,173113.692204
34.959245423,172542.913161,172542.913161
34.7501176474,170953.399402,170953.399402
34.5422408837,170375.454937,170375.454937
34.335607648,170064.708205,170064.708205
34.1302105017,170002.077121,169991.644108
33.9260420503,169915.428736,169863.997948
33.7230949437,169507.846059,169507.846059
33.5213618758,169090.717741,169090.717741
33.3208355843,168481.002579,168481.002579
33.1215088499,168195.886618,168183.939736
32.9233744971,167466.011977,167466.011977
32.7264253929,166111.697577,166111.697577
32.530654447,165910.813519,165885.597738
32.3360546117,165342.816961,165342.816961
32.1426188814,165065.390257,165065.390257
31.9503402923,164880.55872,164787.942294
31.7592119224,164671.452209,164655.553982
31.5692268909,163409.575116,163409.575116
31.3803783584,163548.262411,163409.575116
31.1926595263,162782.761311,162782.761311
31.0060636368,162526.256014,162526.256014
30.8205839722,162309.077545,162204.513106
30.6362138552,161999.634026,161999.634026
30.4529466486,161448.396266,161323.593766
30.2707757547,161245.705703,161245.705703
30.0896946152,160633.933759,160633.933759
29.9096967112,160394.073157,160274.239351
29.7307755628,159929.411232,159871.715669
29.5529247287,159908.298614,159832.027357
29.3761378062,159491.116665,159491.116665
29.2004084311,159275.918331,159224.820048
29.025730277,158509.484215,158509.484215
28.8520970555,157902.069699,157902.069699
28.6795025157,157884.084821,157881.253262
28.5079404441,157833.692673,157833.692673
28.3374046646,157303.255973,157257.996157
28.1678890378,157059.716485,157016.817111
27.999387461,157192.822816,157016.817111
27.8318938683,156790.466472,156788.84088
27.6654022297,156554.402171,156529.355099
27.4999065516,156596.154645,156427.620516
27.3354008761,156260.76093,156260.76093
27.1718792809,155782.071635,155618.679207
27.0093358793,155004.821549,155004.821549
26.8477648195,154704.154027,154703.534138
26.6871602851,154564.157042,154528.499393
26.5275164942,154504.881716,154487.466227
26.3688276997,154344.398505,154250.104245
26.2110881886,153492.428932,153492.428932
26.0542922824,153138.12607,153138.12607
25.8984343364,152420.574391,152420.574391
25.7435087395,152250.258102,152247.987754
25.5895099146,151847.031117,151811.958518
25.4364323175,151857.627831,151811.958518
25.2842704375,151741.954195,151711.676471
25.1330187966,151710.942016,151710.942016
24.9826719499,151295.880174,151295.880174
24.8332244848,151387.944432,151250.010242
24.6846710211,151472.16935,151250.010242
24.5370062109,151718.12538,151250.010242
24.3902247382,151682.866224,151250.010242
24.2443213189,151532.951331,151250.010242
24.0992907004,151523.808407,151250.010242
23.9551276616,151482.941306,151250.010242
23.8118270125,151440.967348,151250.010242
23.6693835943,151185.563264,151127.50782
23.5277922791,150733.787716,150685.742853
23.3870479695,150410.921364,150410.921364
23.2471455986,149984.920346,149956.823912
23.10808013,149873.150041,149769.112625
22.9698465573,149686.001428,149647.718419
22.8324399041,149420.637747,149404.878937
22.6958552236,149604.012312,149381.229035
22.5600875987,149678.424439,149381.229035
22.425132142,149137.760186,148976.556842
22.2909839948,148987.41924,148948.380665
22.1576383278,148960.843676,148948.380665
22.0250903406,148589.18938,148589.18938
21.8933352615,148359.315499,148359.315499
21.7623683471,148231.448361,148231.448361
21.6321848827,148203.737312,148157.261111
21.5027801816,147818.700201,147657.911055
21.3741495852,147333.196013,147333.196013
21.2462884629,146876.328802,146866.415376
21.1191922115,146576.76554,146576.76554
20.9928562556,146666.87162,146576.76554
20.8672760471,146270.564009,146270.564009
20.742447065,145504.941829,145486.768552
20.6183648155,145532.458593,145458.919862
20.4950248315,145288.788854,145155.596839
20.3724226729,145040.734283,145018.771949
20.2505539259,145094.827945,145018.771949
20.1294142033,144877.570055,144877.570055
20.0089991438,144836.375996,144836.375996
19.8893044127,144873.22576,144796.098436
19.7703257008,144282.879587,144280.946854
19.652058725,144113.023358,144037.764626
19.5344992275,144139.628939,144037.764626
19.4176429761,143785.588862,143785.588862
19.3014857641,143663.787581,143657.210011
19.1860234098,143605.165007,143576.743836
19.0712517565,143381.494073,143381.494073
18.9571666723,143491.222006,143365.175845
18.8437640503,143293.851892,143293.851892
18.7310398078,142703.140123,142703.140123
18.6189898868,142355.931322,142333.415617
18.5076102534,142082.701376,142077.60991
18.396896898,142019.702197,141983.814523
18.2868458349,141692.281858,141692.281858
18.1774531022,141149.325,141149.325
18.0687147617,140929.727477,140929.727477
17.9606268989,140736.670317,140696.984687
17.8531856225,140628.96331,140552.542568
17.7463870646,140625.90074,140535.676894
