T,current_km,best_km
534.494935246,131724.898412,116665.069568
531.297562549,119923.524972,116665.069568
528.119316678,146822.665304,116665.069568
524.960083218,132969.214501,116665.069568
521.819748433,132343.522651,116665.069568
518.698199272,133119.581624,116665.069568
515.595323359,127928.623332,116665.069568
512.511008988,138735.855946,116665.069568
509.445145125,133881.576562,116665.069568
506.397621397,128540.386856,112481.861084
503.368328092,130542.299297,112481.861084
500.357156156,127851.398212,112481.861084
497.363997186,131699.13939,112481.861084
494.388743427,126671.896675,112481.861084
491.43128777,132719.147109,112481.861084
488.491523745,132618.319738,112481.861084
485.56934552,132544.826248,112481.861084
482.664647897,130811.075886,112481.861084
479.777326305,118557.97267,112481.861084
476.907276801,130368.184805,112481.861084
474.054396062,134260.951941,112481.861084
471.218581383,133866.360229,112481.861084
468.399730675,129634.328015,112481.861084
465.597742459,134337.709296,112481.861084
462.812515862,127340.903358,112481.861084
460.043950615,129833.021822,112481.861084
457.29194705,120978.667025,112481.861084
454.556406094,121622.911652,112481.861084
451.837229267,138879.228142,112481.861084
449.134318678,130723.858053,112481.861084
446.447577021,118819.221561,112481.861084
443.776907573,123940.487364,110833.281071
441.12221419,117190.071078,110833.281071
438.483401302,111560.463255,108424.621684
435.86037391,116177.267479,108424.621684
433.253037587,111038.34273,103255.569731
430.661298466,118960.799486,103255.569731
428.085063246,115645.257535,103255.569731
425.52423918,120679.640664,103255.569731
422.978734078,113018.722386,103255.569731
420.448456302,120994.402014,102960.771505
417.933314762,106971.837714,102960.771505
415.433218911,111562.825717,102960.771505
412.948078746,105735.879134,101758.742915
410.477804801,109029.163223,101758.742915
408.022308145,102221.68719,101758.742915
405.581500381,105115.193532,101663.694276
403.155293638,116621.270941,101663.694276
400.743600573,118527.997735,101663.694276
398.346334364,107856.029277,101663.694276
395.963408709,105695.91046,101663.694276
393.594737823,112937.70384,101663.694276
391.240236432,109031.535331,101663.694276
388.899819774,104989.158283,101663.694276
386.573403593,106970.924662,101663.694276
384.260904139,115021.859439,101663.694276
381.96223816,104193.650755,101663.694276
379.677322904,102183.119925,99140.4067346
377.406076114,113429.795186,99140.4067346
375.148416024,115147.359776,99140.4067346
372.904261358,115084.092706,99140.4067346
370.673531326,104602.633603,99140.4067346
368.456145622,102555.444524,99140.4067346
366.252024418,103242.79165,98392.9420357
364.061088366,107127.166631,98392.9420357
361.883258592,108992.628385,98392.9420357
359.718456693,98698.9433492,92555.7404284
357.566604737,108815.208978,92555.7404284
355.427625255,98678.3134757,92555.7404284
353.301441245,94476.8558901,89811.3101767
351.187976163,113022.530875,89811.3101767
349.087153924,103614.127387,89811.3101767
346.998898898,98543.6447079,89811.3101767
344.923135907,97686.1459326,89811.3101767
342.859790224,99580.3500598,89811.3101767
340.808787567,97217.5788142,89811.3101767
338.7700541,98490.9854842,89811.3101767
336.743516428,106248.261087,89811.3101767
334.729101596,107738.998415,89811.3101767
332.726737083,106643.41419,89811.3101767
330.736350805,99859.331054,89811.3101767
328.757871107,99177.1749813,89811.3101767
326.791226764,97213.2705507,89811.3101767
324.836346975,97593.4055078,89811.3101767
322.893161365,94612.8264308,89644.3180241
320.961599978,101005.423669,89644.3180241
319.041593278,99378.4086567,89644.3180241
317.133072145,98841.1181136,89644.3180241
315.23596787,101445.942812,89644.3180241
313.350212159,89579.6512502,89222.7835817
311.475737123,95844.3150283,87461.5620915
309.61247528,95477.5453013,87461.5620915
307.760359554,97030.09345,87461.5620915
305.919323267,92341.2919948,87461.5620915
304.089300142,93788.5564597,87144.5609271
302.270224297,93746.2654008,87144.5609271
300.462030246,90093.1352237,87144.5609271
298.664652893,91787.5930381,85721.5134164
296.878027531,92678.9968816,85721.5134164
295.102089843,96679.5842831,85721.5134164
293.336775894,86539.1684095,85721.5134164
291.582022132,92957.6564983,85328.6530151
289.837765386,94715.7850528,85328.6530151
288.103942862,93348.8303116,85328.6530151
286.380492142,90551.5239989,85328.6530151
284.667351182,88946.6579731,85328.6530151
282.964458308,86787.8734132,85328.6530151
281.271752215,91283.7299572,85328.6530151
279.589171967,93717.9449991,85328.6530151
277.916656989,87645.5742698,85328.6530151
276.25414707,90957.4015351,84721.2376639
274.601582361,86888.9515062,81225.3966954
272.958903368,89601.9984496,81225.3966954
271.326050954,90170.9640852,81225.3966954
269.702966337,89928.9249483,81225.3966954
268.089591084,88024.5176975,81225.3966954
266.485867115,88752.8082435,81225.3966954
264.891736695,86600.8013906,81225.3966954
263.307142435,86426.2677268,81225.3966954
261.732027288,81704.9593818,81225.3966954
260.166334551,84592.2247488,80388.5804996
258.610007859,86294.5694674,80388.5804996
257.062991182,84663.9530523,80388.5804996
255.525228829,87837.9010138,80388.5804996
253.996665439,82002.1908151,80388.5804996
252.477245984,82999.6098313,79489.9338746
250.966915764,82522.0858897,79489.9338746
249.465620407,81235.9498707,79489.9338746
247.973305867,81153.2163215,76893.4130094
246.489918419,81339.48867,76893.4130094
245.015404662,87268.4196518,76893.4130094
243.549711512,82478.4225715,76893.4130094
242.092786204,84416.9116275,76893.4130094
240.644576289,84029.684999,76893.4130094
239.20502963,81548.4224605,76893.4130094
237.774094405,87173.9570614,76893.4130094
236.351719098,89359.7609234,76893.4130094
234.937852504,87041.5925927,76893.4130094
233.532443723,81372.7477174,76893.4130094
232.135442161,78709.8815769,76893.4130094
230.746797525,81403.3029184,76893.4130094
229.366459824,84467.3018307,76893.4130094
227.994379364,82592.4568317,76893.4130094
226.630506752,77044.6700146,75947.729292
225.274792886,74769.2033296,73236.0388088
223.927188962,73870.1735977,73089.6223059
222.587646465,76413.2945642,73089.6223059
221.256117172,81530.6522307,73089.6223059
219.932553146,77250.5685246,73089.6223059
218.61690674,75630.2316619,73089.6223059
217.30913059,78034.7112343,73089.6223059
216.009177615,79059.4145439,73089.6223059
214.717001017,78812.8917788,73089.6223059
213.432554278,75753.085034,73089.6223059
212.155791157,76150.7215657,70969.0795538
210.88666569,74267.4764957,70969.0795538
209.625132189,73623.5079405,70969.0795538
208.371145237,76522.3804417,70969.0795538
207.124659692,78915.0859387,70969.0795538
205.88563068,72111.0623915,70969.0795538
204.654013594,72918.3900365,70969.0795538
203.429764098,72505.253368,70969.0795538
202.212838117,73626.6305298,70545.2039414
201.003191841,79235.4534239,70545.2039414
199.800781724,80642.5448668,70545.2039414
198.605564478,74707.2717041,70545.2039414
197.417497076,76875.5586227,70545.2039414
196.236536746,73775.4215038,70545.2039414
195.062640973,75271.5352118,70545.2039414
193.895767498,75515.0227572,70545.2039414
192.735874313,70149.7537849,69606.7183847
191.58291966,70115.1111297,69400.0784886
190.436862034,68252.0295508,68211.3067077
189.297660176,68807.747278,66989.6415528
188.165273075,66895.6777791,65192.2095062
187.039659965,71639.2922006,65192.2095062
185.920780322,71634.3614323,65192.2095062
184.808593868,73101.8155541,65192.2095062
183.703060563,69995.2017161,65192.2095062
182.604140608,76297.9732533,65192.2095062
181.511794441,68358.4576479,65192.2095062
180.425982738,70799.4709656,65192.2095062
179.34666641,68806.3067379,65192.2095062
178.2738066,65498.9844204,64750.1768378
177.207364686,68177.2392807,64750.1768378
176.147302275,66304.8593268,64750.1768378
175.093581205,66000.1880707,64750.1768378
174.046163542,67462.662075,64750.1768378
173.005011579,70471.7759895,64750.1768378
171.970087833,69007.5884265,64750.1768378
170.941355047,69752.0516222,64750.1768378
169.918776187,67971.6398358,64750.1768378
168.90231444,67850.9763523,64750.1768378
167.891933213,67936.6943046,64750.1768378
166.887596131,67871.4261921,64750.1768378
165.889267039,66912.5747842,64750.1768378
164.896909997,71406.783884,64750.1768378
163.910489279,68653.4317708,64750.1768378
162.929969373,69155.446526,64750.1768378
161.955314982,66326.2227184,64750.1768378
160.986491018,69096.0179287,64750.1768378
160.023462601,70097.6676913,64750.1768378
159.066195064,68828.0445197,64750.1768378
158.114653944,69148.211212,64750.1768378
157.168804986,71033.3995968,64750.1768378
156.228614139,69656.4202105,64750.1768378
155.294047556,66976.3133655,64750.1768378
154.365071592,65085.1678733,64672.0755366
153.441652804,66627.0382061,64672.0755366
152.523757949,62366.4041722,61910.351297
151.611353982,63611.646181,61910.351297
150.704408056,62338.3569532,61243.4266938
149.802887521,64853.5406504,61243.4266938
148.906759923,63463.2648851,61243.4266938
148.015993001,63730.8489668,61243.4266938
147.130554686,64378.1098079,61243.4266938
146.250413103,63720.551433,61243.4266938
145.375536566,65919.2955053,61243.4266938
144.50589358,68501.2285818,61243.4266938
143.641452837,67446.814883,61243.4266938
142.782183218,65063.1401435,61243.4266938
141.928053788,66026.0177913,61243.4266938
141.079033799,65630.4429396,61243.4266938
140.235092686,66623.8897266,61243.4266938
139.396200066,63877.2022098,61243.4266938
138.562325739,62063.9247093,61243.4266938
137.733439686,63723.7712578,61243.4266938
136.909512067,63269.0265365,61243.4266938
136.090513219,64590.3829606,61243.4266938
135.27641366,66291.5861853,61243.4266938
134.467184081,64277.7803564,61243.4266938
133.662795349,63059.5049173,61243.4266938
132.863218507,62768.5741833,61243.4266938
132.068424769,62113.2848169,60706.595568
131.278385523,61702.5703672,60134.5244326
130.493072328,61008.2350681,60134.5244326
129.712456911,62709.2820645,60134.5244326
128.936511171,62819.7794692,60134.5244326
128.165207172,61189.4245122,59880.9485926
127.39851715,63076.7364725,59880.9485926
126.636413501,61215.818218,59880.9485926
125.87886879,61961.8942899,59880.9485926
125.125855746,60370.460148,59297.8498775
124.37734726,59126.3599729,58934.8526497
123.633316385,59555.3548263,58934.8526497
122.893736336,61801.4511197,58934.8526497
122.158580489,61137.3102681,58934.8526497
121.427822376,60128.702835,58934.8526497
120.701435691,59971.9674069,58934.8526497
119.979394285,59795.2013595,58934.8526497
119.261672162,56411.9396838,56363.9054623
118.548243485,58054.2903077,56363.9054623
117.839082571,59633.9750775,56363.9054623
117.134163889,58190.5456254,56363.9054623
116.433462062,59174.5712449,56363.9054623
115.736951865,57735.5157961,56363.9054623
115.044608223,57520.212626,56363.9054623
114.356406212,57248.1329203,56363.9054623
113.672321056,56280.7779916,56212.0730595
112.992328129,58612.4550379,56212.0730595
112.31640295,57794.9988666,56212.0730595
111.644521185,58335.6112402,56212.0730595
110.976658647,57931.492462,56212.0730595
110.312791293,58044.4200761,56212.0730595
109.652895224,58109.6105375,56212.0730595
108.996946682,59339.7693003,56212.0730595
108.344922054,58825.9309989,56212.0730595
107.696797866,58249.6534288,56212.0730595
107.052550786,60948.6801117,56212.0730595
106.412157622,60742.7774131,56212.0730595
105.775595318,61249.3739857,56212.0730595
105.142840958,60710.719533,56212.0730595
104.513871763,59364.3804878,56212.0730595
103.888665091,56698.5561215,56212.0730595
103.267198432,56080.3680572,56068.3277982
102.649449415,57130.4494745,55950.855576
102.035395801,57082.2270138,55950.855576
101.425015483,57317.007012,55950.855576
100.818286487,58203.6644189,55950.855576
100.215186971,56382.0931833,55950.855576
99.6156952237,56847.9620994,55950.855576
99.0197896629,56544.1901399,55950.855576
98.427448836,56712.9738297,55379.0174133
97.8386514184,56161.9326077,55379.0174133
97.2533762134,55319.0090118,54415.2084394
96.671602151,55083.9022078,54415.2084394
96.0933082871,54639.8433112,54415.2084394
95.5184738031,54261.3324953,54261.3324953
94.9470780048,55739.9876682,54261.3324953
94.3791003218,54710.207243,54261.3324953
93.8145203068,55216.6332006,54261.3324953
93.2533176348,54171.5366913,53807.7115451
92.6954721023,54022.756405,53807.7115451
92.1409636269,55049.1687739,53807.7115451
91.5897722461,54271.969893,53807.7115451
91.0418781168,55263.7396173,53807.7115451
90.4972615149,56292.7853762,53807.7115451
89.9559028339,55167.1868642,53807.7115451
89.4177825848,55144.44879,53807.7115451
88.8828813952,55244.4672951,53807.7115451
88.3511800086,54669.0196624,53807.7115451
87.8226592835,53564.9706848,53268.2438132
87.2973001931,53398.934379,53185.6248039
86.7750838244,54556.5001969,53185.6248039
86.2559913774,54134.1571142,53185.6248039
85.7400041648,54166.750972,53185.6248039
85.2271036108,52506.7028904,52506.7028904
84.717271251,53018.6213868,52301.9393346
84.2104887312,52872.7745574,52301.9393346
83.7067378072,53534.740215,52301.9393346
83.2060003439,53194.0090277,52301.9393346
82.7082583145,52015.5669912,51938.9617435
82.2134938003,52537.5880439,51715.3253132
81.7216889897,52222.7913153,51715.3253132
81.2328261775,52558.8429076,51715.3253132
80.7468877645,52842.7638081,51715.3253132
80.263856257,52048.599504,51715.3253132
79.7837142657,51612.4984898,51191.5346812
79.3064445053,52325.8215431,51191.5346812
78.832029794,51571.8007453,51191.5346812
78.3604530528,50918.0632678,50918.0632678
77.8916973049,51552.3323917,50918.0632678
77.4257456749,51505.403641,50918.0632678
76.9625813885,52490.5734358,50918.0632678
76.5021877716,52348.9476291,50918.0632678
76.04454825,53232.9015724,50918.0632678
75.5896463485,53474.8704543,50918.0632678
75.1374656907,52627.4718541,50918.0632678
74.6879899978,53152.7984991,50918.0632678
74.2412030888,53495.0552695,50918.0632678
73.797088879,53801.9950042,50918.0632678
73.3556313804,54974.0523196,50918.0632678
72.9168147004,53446.9126763,50918.0632678
72.4806230415,53013.1052175,50918.0632678
72.0470407007,51997.5558663,50918.0632678
71.6160520688,52355.9251988,50918.0632678
71.1876416304,51780.2932408,50918.0632678
70.7617939624,51838.8095873,50918.0632678
70.3384937342,52073.7890022,50918.0632678
69.917725707,51461.3072003,50918.0632678
69.4994747331,51595.4326422,50835.8724671
69.0837257553,51538.6710501,50835.8724671
68.6704638065,51240.8656855,50835.8724671
68.2596740092,50971.4706943,50835.8724671
67.851341575,51103.2478168,50835.8724671
67.4454518037,51197.509687,50835.8724671
67.0419900832,51317.4391327,50835.8724671
66.6409418889,51293.2717602,50835.8724671
66.2422927828,51578.2828638,50835.8724671
65.8460284136,51186.4692962,50835.8724671
65.4521345157,51962.1557044,50835.8724671
65.0605969087,51316.8914469,50835.8724671
64.6714014973,51180.2063931,50835.8724671
64.2845342703,51580.2507615,50738.3183049
63.8999813004,52031.1647293,50738.3183049
63.5177287437,51073.1635072,50738.3183049
63.1377628389,51098.0505613,50738.3183049
62.7600699072,51008.0333702,50738.3183049
62.3846363516,51860.0683636,50738.3183049
62.0114486563,51943.032591,50738.3183049
61.6404933867,51304.089278,50738.3183049
61.271757188,50923.7110265,50738.3183049
60.9052267859,50953.4676717,50738.3183049
60.5408889851,51064.3815367,50738.3183049
60.1787306694,50172.0403348,50032.1330862
59.818738801,50004.6574298,49861.8106031
59.4609004201,50048.971099,49861.8106031
59.1052026444,49966.4560305,49861.8106031
58.7516326688,50707.225683,49861.8106031
58.4001777647,51072.1803557,49861.8106031
58.0508252796,50525.2926675,49861.8106031
57.7035626368,50587.955074,49861.8106031
57.3583773346,50609.1328642,49861.8106031
57.0152569465,50652.1371728,49861.8106031
56.6741891199,50252.2434992,49861.8106031
56.3351615763,50120.3203347,49861.8106031
55.9981621108,49592.1714358,49590.5589213
55.6631785912,49935.8057029,49442.0113201
55.330198958,49462.1292179,49280.9180644
54.9992112239,49131.450682,49082.5936663
54.6702034733,50078.7712154,49082.5936663
54.3431638619,50165.0562255,49082.5936663
54.0180806161,50569.298641,49082.5936663
53.6949420329,50521.7370143,49082.5936663
53.3737364791,50018.1054303,49082.5936663
53.0544523915,49846.3325785,49082.5936663
52.7370782755,49999.604372,49082.5936663
52.4216027058,49874.8035675,49082.5936663
52.1080143251,49727.342899,49082.5936663
51.7963018441,49956.7284257,49082.5936663
51.4864540413,49362.2749979,49082.5936663
51.1784597619,49619.4466376,49082.5936663
50.872307918,49393.6721897,49082.5936663
50.5679874883,48954.8433723,48954.8433723
50.265487517,49094.5127718,48876.3107413
49.9647971142,48784.7997682,48784.7997682
49.6659054548,49189.3854274,48784.7997682
49.3688017788,48913.7413856,48784.7997682
49.0734753903,48747.3918626,48747.3918626
48.7799156575,49373.5787632,48747.3918626
48.4881120122,49111.6669012,48747.3918626
48.1980539494,48796.1225607,48684.855218
47.9097310269,48648.6053302,48648.6053302
47.6231328652,48511.4660582,48511.4660582
47.3382491464,49068.4489807,48511.4660582
47.0550696149,48852.2626881,48511.4660582
46.7735840761,49017.6257335,48511.4660582
46.4937823964,48610.984189,48511.4660582
46.2156545029,48690.5937602,48511.4660582
45.9391903829,48655.5425775,48511.4660582
45.6643800837,48884.3474745,48511.4660582
45.3912137121,48969.4040759,48511.4660582
45.119681434,48941.5359601,48511.4660582
44.8497734741,48558.3823808,48511.4660582
44.5814801158,48756.1143417,48463.9259973
44.3147917004,48883.4579057,48463.9259973
44.049698627,48827.9753873,48463.9259973
43.7861913524,48922.7020152,48463.9259973
43.52426039,49014.2235377,48463.9259973
43.2638963105,48831.1265958,48463.9259973
43.0050897405,48878.9284802,48463.9259973
42.7478313631,48768.8115096,48463.9259973
42.4921119169,48750.013306,48463.9259973
42.2379221958,48736.9752446,48463.9259973
41.9852530491,48529.4352662,48463.9259973
41.7340953805,48463.996673,48463.9259973
41.4844401484,48474.7162607,48401.7164114
41.2362783651,48557.1853141,48401.7164114
40.9896010968,48766.3703904,48401.7164114
40.7443994629,48276.4423079,48236.7016578
40.5006646362,48295.51362,48224.6613988
40.2583878422,48499.2966881,48224.6613988
40.0175603588,48381.5916047,48224.6613988
39.7781735163,48626.5439174,48224.6613988
39.5402186966,48591.52062,48224.6613988
39.3036873333,48462.2029619,48224.6613988
39.0685709112,48547.3094762,48224.6613988
38.8348609662,48359.4551933,48224.6613988
38.6025490845,48267.7836506,48138.1697529
38.3716269029,48377.8079483,48138.1697529
38.1420861082,48418.3182052,48138.1697529
37.9139184368,48594.8467865,48138.1697529
37.6871156747,48473.8481062,48138.1697529
37.4616696568,48499.9060281,48138.1697529
37.2375722672,48369.5704162,48138.1697529
37.0148154382,48364.1243533,48138.1697529
36.7933911506,48201.9729322,48138.1697529
36.573291433,48182.7645614,48133.2948982
36.3545083618,48359.1698368,48133.2948982
36.1370340608,48085.2463082,48085.2463082
35.9208607007,48121.7579635,48085.2463082
35.7059804995,48077.9932893,48044.101731
35.4923857212,48151.0588369,48044.101731
35.2800686765,48052.6045027,48007.0107897
35.0690217219,47935.6630133,47935.6630133
34.8592372596,47914.4346084,47883.3391394
34.6507077374,48002.4064316,47883.3391394
34.4434256482,47955.3309475,47883.3391394
34.2373835297,48128.7963248,47883.3391394
34.0325739644,48142.8336185,47883.3391394
33.8289895792,48159.7897701,47883.3391394
33.6266230449,48273.4631128,47883.3391394
33.4254670762,48247.9567868,47883.3391394
33.2255144316,48247.9567868,47883.3391394
33.0267579127,48355.147904,47883.3391394
32.8291903643,48242.8788877,47883.3391394
32.6328046737,48489.4287844,47883.3391394
32.4375937712,48215.9016318,47883.3391394
32.2435506291,48171.3448469,47883.3391394
32.0506682617,48238.8392134,47883.3391394
31.8589397254,48172.4835757,47883.3391394
31.6683581177,48276.2933915,47883.3391394
31.4789165778,48208.919895,47883.3391394
31.2906082857,48438.4978413,47883.3391394
31.1034264622,48273.7984923,47883.3391394
30.9173643688,48273.7984923,47883.3391394
30.7324153072,48297.5969935,47883.3391394
30.5485726192,48169.0556874,47883.3391394
30.3658296864,48175.7918844,47883.3391394
30.18417993,48225.8029494,47883.3391394
30.0036168106,48255.6893231,47883.3391394
29.8241338279,48098.9080545,47883.3391394
29.6457245205,48238.0886698,47883.3391394
29.4683824656,48169.0674628,47883.3391394
29.2921012788,48259.3011401,47883.3391394
29.1168746139,48175.5566311,47883.3391394
28.9426961629,48267.8481997,47883.3391394
28.7695596551,48234.6042719,47883.3391394
28.5974588577,48352.9118031,47883.3391394
28.426387575,48382.1941861,47883.3391394
28.2563396484,48361.5340537,47883.3391394
28.0873089562,48249.9303771,47883.3391394
27.9192894131,48368.6511242,47883.3391394
27.7522749705,48377.3958922,47883.3391394
27.5862596157,48269.2582877,47883.3391394
27.4212373723,48266.5898325,47883.3391394
27.2572022993,48133.9204401,47883.3391394
27.0941484916,48185.0375718,47883.3391394
26.932070079,48139.7371448,47883.3391394
26.7709612267,48157.5514758,47883.3391394
26.6108161348,48092.6762954,47883.3391394
26.4516290381,48220.1827648,47883.3391394
26.2933942057,48214.8686614,47883.3391394
26.1361059412,48071.6779459,47883.3391394
25.9797585822,48207.5366506,47883.3391394
25.8243465001,48089.344518,47883.3391394
25.6698641,48147.2711699,47883.3391394
25.5163058206,48123.993234,47883.3391394
25.3636661337,48174.004299,47883.3391394
25.2119395442,48187.0156456,47883.3391394
25.06112059,48101.5329663,47883.3391394
24.9112038416,48101.5329663,47883.3391394
24.7621839019,48063.9863814,47883.3391394
24.6140554062,48077.2120189,47883.3391394
24.4668130218,48097.1451867,47883.3391394
24.3204514479,48140.8491404,47883.3391394
24.1749654155,48207.0806378,47883.3391394
24.0303496872,48219.1208968,47883.3391394
23.8865990566,48145.7955081,47883.3391394
23.7437083487,48192.1919316,47883.3391394
23.6016724194,48208.4167907,47883.3391394
23.4604861555,48158.4057257,47883.3391394
23.3201444741,48142.1808666,47883.3391394
23.180642323,48177.009544,47883.3391394
23.04197468,48154.2211256,47883.3391394
22.904136553,48159.0118183,47883.3391394
22.76712298,48211.8847164,47883.3391394
22.6309290282,48186.0992132,47883.3391394
22.4955497948,48198.1394722,47883.3391394
22.3609804061,48198.1394722,47883.3391394
22.2272160175,48221.9634139,47883.3391394
22.0942518134,48200.0697178,47883.3391394
21.9620830072,48229.8585378,47883.3391394
21.8307048407,48164.025426,47883.3391394
21.7001125843,48207.7062592,47883.3391394
21.5703015367,48064.7702671,47883.3391394
21.4412670246,48064.7702671,47883.3391394
21.3130044027,48054.2251189,47883.3391394
21.1855090536,48054.2251189,47883.3391394
21.0587763873,48054.2251189,47883.3391394
20.9328018416,48067.9703631,47883.3391394
20.8075808813,48067.9703631,47883.3391394
20.6831089983,48034.8115577,47883.3391394
20.5593817118,48060.1514342,47883.3391394
20.4363945674,48095.0056163,47883.3391394
20.3141431377,48095.0056163,47883.3391394
20.1926230215,48023.5805564,47883.3391394
20.0718298441,48102.1131874,47883.3391394
19.9517592569,48023.5805564,47883.3391394
19.8324069374,48023.5805564,47883.3391394
19.7137685887,48130.2084091,47883.3391394
19.59583994,48100.1782244,47883.3391394
19.4786167458,48015.1953242,47883.3391394
19.362094786,48011.5900101,47883.3391394
19.2462698658,47974.0434251,47883.3391394
19.1311378155,47974.0434251,47883.3391394
19.0166944902,48017.7473788,47883.3391394
18.9029357701,48064.3265245,47883.3391394
18.7898575597,48081.6644652,47883.3391394
18.6774557882,48081.6644652,47883.3391394
18.5657264093,48044.1178803,47883.3391394
18.4546654004,48044.1178803,47883.3391394
18.3442687635,47974.0434251,47883.3391394
18.2345325243,47974.0434251,47883.3391394
18.1254527321,48011.5900101,47883.3391394
18.0170254602,48057.6763759,47883.3391394
17.9092468051,48057.6763759,47883.3391394
17.8021128867,48017.7473788,47883.3391394
17.6956198482,48017.7473788,47883.3391394
17.5897638559,48029.7876377,47883.3391394
17.4845410989,48087.3139489,47883.3391394
17.3799477891,48080.4672524,47883.3391394
17.2759801612,48114.900726,47883.3391394
17.1726344723,47990.1390341,47883.3391394
17.069907002,48058.2308257,47883.3391394
16.967794052,47972.54172,47883.3391394
16.8662919462,47971.5339742,47883.3391394
16.7653970307,47966.3404118,47883.3391394
16.665105673,47961.3748061,47883.3391394
16.5654142627,47966.3404118,47883.3391394
16.4663192109,47966.3404118,47883.3391394
16.3678169502,48068.1450097,47883.3391394
16.2699039344,48061.4088127,47883.3391394
16.1725766387,47961.3748061,47883.3391394
16.0758315592,47961.3748061,47883.3391394
15.9796652132,47966.3404118,47883.3391394
15.8840741385,47966.3404118,47883.3391394
15.7890548939,48016.7493981,47883.3391394
15.6946040587,47994.4650896,47883.3391394
15.6007182327,47994.4650896,47883.3391394
15.5073940359,47994.4650896,47883.3391394
15.4146281086,47994.4650896,47883.3391394
15.3224171113,47994.4650896,47883.3391394
15.2307577242,47994.4458517,47883.3391394
15.1396466478,47994.4458517,47883.3391394
15.0490806019,47989.499484,47883.3391394
14.9590563261,48001.5397429,47883.3391394
14.8695705797,48001.5397429,47883.3391394
14.7806201409,48001.5397429,47883.3391394
14.6922018077,47989.499484,47883.3391394
14.6043123969,48013.4022881,47883.3391394
14.5169487445,48018.5958505,47883.3391394
14.4301077055,47973.5783663,47883.3391394
14.3437861534,47935.3137583,47883.3391394
14.2579809807,47935.3137583,47883.3391394
14.1726890984,47935.3137583,47883.3391394
14.0879074359,47952.2174718,47883.3391394
14.0036329412,47968.3848039,47883.3391394
13.9198625803,47947.3540173,47883.3391394
13.8365933375,47952.5475797,47883.3391394
13.753822215,48010.1635923,47883.3391394
13.671546233,48010.1635923,47883.3391394
13.5897624297,48013.7689064,47883.3391394
13.5084678608,48013.7689064,47883.3391394
13.4276595996,48025.8091654,47883.3391394
13.3473347371,48047.6604647,47883.3391394
13.2674903815,48064.8942861,47883.3391394
13.1881236584,48022.2038513,47883.3391394
13.1092317107,48022.2038513,47883.3391394
13.0308116981,48022.2038513,47883.3391394
12.9528607975,48022.2038513,47883.3391394
12.8753762028,47930.3397036,47883.3391394
12.7983551243,47933.9450176,47883.3391394
12.7217947894,47950.6027545,47883.3391394
12.6456924419,47913.3530769,47883.3391394
12.570045342,47959.2848941,47883.3391394
12.4948507664,47959.2848941,47883.3391394
12.4201060082,47892.9867419,47883.3391394
12.3458083765,47892.9867419,47883.3391394
12.2719551966,47892.9867419,47883.3391394
12.1985438097,47884.4350601,47883.3391394
12.125571573,47884.4350601,47883.3391394
12.0530358595,47850.5435019,47850.5435019
11.9809340579,47850.5435019,47850.5435019
11.9092635725,47850.5435019,47850.5435019
11.8380218232,47850.5435019,47850.5435019
11.7672062452,47833.3096805,47833.3096805
11.6968142892,47881.7903593,47833.3096805
11.626843421,47841.8613622,47833.3096805
11.5572911217,47838.2560482,47833.3096805
11.4881548874,47838.2560482,47833.3096805
11.4194322292,47838.2560482,47833.3096805
11.3511206729,47838.2560482,47833.3096805
11.2832177595,47838.2560482,47833.3096805
11.2157210443,47838.2560482,47833.3096805
11.1486280975,47850.2963071,47833.3096805
11.0819365038,47850.2963071,47833.3096805
11.0156438621,47838.2560482,47833.3096805
10.949747786,47838.2560482,47833.3096805
10.8842459032,47855.4898696,47833.3096805
10.8191358556,47855.4898696,47833.3096805
10.7544152992,47843.4496106,47833.3096805
10.6900819041,47843.4496106,47833.3096805
10.6261333542,47843.4496106,47833.3096805
10.5625673475,47843.4496106,47833.3096805
10.4993815954,47843.4496106,47833.3096805
10.4365738234,47843.4496106,47833.3096805
10.3741417702,47843.4496106,47833.3096805
10.3120831885,47847.0549247,47833.3096805
10.2503958439,47841.8613622,47833.3096805
10.1890775158,47841.8613622,47833.3096805
10.1281259967,47841.8613622,47833.3096805
10.0675390923,47841.8613622,47833.3096805
10.0073146215,47847.0549247,47833.3096805
9.94745041618,47843.4496106,47833.3096805
9.88794432123,47843.4496106,47833.3096805
9.8287941944,47876.6084159,47833.3096805
9.7699979063,47888.6486749,47833.3096805
9.71155334023,47876.6084159,47833.3096805
9.65345839217,47843.4496106,47833.3096805
9.5957109707,47843.4496106,47833.3096805
9.5383089969,47843.4496106,47833.3096805
9.48125040429,47843.4496106,47833.3096805
9.42453313874,47859.6744697,47833.3096805
9.36815515841,47859.6744697,47833.3096805
9.3121144337,47859.6744697,47833.3096805
9.25640894711,47838.5032429,47833.3096805
9.20103669325,47847.0549247,47833.3096805
9.1459956787,47859.0951836,47833.3096805
9.09128392197,47847.0549247,47833.3096805
9.03689945342,47847.0549247,47833.3096805
8.9828403152,47847.0549247,47833.3096805
8.92910456117,47847.0549247,47833.3096805
8.87569025684,47847.0549247,47833.3096805
8.82259547928,47847.0549247,47833.3096805
8.76981831705,47838.5032429,47833.3096805
8.71735687019,47838.5032429,47833.3096805
8.66520925005,47838.5032429,47833.3096805
8.61337357931,47838.5032429,47833.3096805
8.56184799189,47838.5032429,47833.3096805
